TEAM_ID,TEAM_NAME,Conference,PlayoffRank,WinPCT,FG_PCT,FG3_PCT,FT_PCT,REB,AST,TOV,STL,BLK,BLKA,PTS,PLUS_MINUS,SEASON,CHAMPION
1610612748,Miami Heat,East,1,0.72,0.486,0.377,0.672,3526,1791,1127.0,528,474,264,8327,535.0,2005,0
1610612765,Detroit Pistons,East,2,0.659,0.444,0.345,0.739,3561,1787,1133.0,576,497,367,7653,317.0,2005,0
1610612741,Chicago Bulls,East,3,0.573,0.432,0.357,0.75,3592,1743,1371.0,576,369,434,7745,87.0,2005,0
1610612738,Boston Celtics,East,4,0.549,0.468,0.349,0.764,3347,1810,1297.0,667,423,402,8304,71.0,2005,0
1610612764,Washington Wizards,East,5,0.549,0.437,0.343,0.725,3507,1563,1172.0,716,347,412,8241,-27.0,2005,0
1610612754,Indiana Pacers,East,6,0.537,0.432,0.344,0.792,3286,1489,1173.0,615,357,398,7626,62.0,2005,0
1610612755,Philadelphia 76ers,East,7,0.524,0.437,0.348,0.789,3445,1710,1274.0,756,321,383,8128,-61.0,2005,0
1610612751,New Jersey Nets,East,8,0.512,0.429,0.362,0.763,3242,1772,1164.0,650,308,402,7496,-123.0,2005,0
1610612756,Phoenix Suns,West,1,0.756,0.477,0.393,0.748,3619,1927,1125.0,572,453,342,9054,584.0,2005,0
1610612759,San Antonio Spurs,West,2,0.72,0.453,0.363,0.724,3476,1770,1126.0,613,543,421,7888,640.0,2005,1
1610612742,Dallas Mavericks,West,3,0.707,0.457,0.364,0.789,3520,1610,1102.0,708,461,399,8405,471.0,2005,0
1610612760,Seattle SuperSonics,West,4,0.634,0.444,0.365,0.79,3352,1487,1113.0,553,338,390,8113,188.0,2005,0
1610612745,Houston Rockets,West,5,0.622,0.443,0.364,0.781,3475,1733,1135.0,563,378,335,7796,331.0,2005,0
1610612758,Sacramento Kings,West,6,0.61,0.459,0.374,0.787,3478,2005,1073.0,674,316,365,8505,177.0,2005,0
1610612743,Denver Nuggets,West,7,0.598,0.459,0.34,0.763,3440,1958,1224.0,750,489,458,8161,166.0,2005,0
1610612763,Memphis Grizzlies,West,8,0.549,0.447,0.357,0.754,3194,1716,1197.0,699,476,476,7661,188.0,2005,0
