TEAM_ID,TEAM_NAME,Conference,PlayoffRank,WinPCT,FG_PCT,FG3_PCT,FT_PCT,REB,AST,TOV,STL,BLK,BLKA,PTS,PLUS_MINUS,SEASON,CHAMPION
1610612741,Chicago Bulls,East,1,0.756,0.462,0.361,0.743,3621,1827,1161.0,592,468,477,8087,600.0,2011,0
1610612748,Miami Heat,East,2,0.707,0.481,0.37,0.769,3456,1639,1142.0,544,430,246,8369,612.0,2011,0
1610612738,Boston Celtics,East,3,0.683,0.486,0.365,0.77,3181,1921,1195.0,676,344,364,7913,440.0,2011,0
1610612753,Orlando Magic,East,4,0.634,0.461,0.366,0.692,3543,1636,1224.0,548,384,310,8135,448.0,2011,0
1610612737,Atlanta Hawks,East,5,0.537,0.462,0.352,0.779,3222,1802,1118.0,497,341,348,7790,-67.0,2011,0
1610612752,New York Knicks,East,6,0.512,0.457,0.368,0.809,3317,1757,1123.0,625,475,360,8734,64.0,2011,0
1610612755,Philadelphia 76ers,East,7,0.5,0.461,0.355,0.77,3428,1861,1063.0,621,355,376,8119,123.0,2011,0
1610612754,Indiana Pacers,East,8,0.451,0.442,0.354,0.782,3571,1611,1262.0,584,456,467,8183,-88.0,2011,0
1610612759,San Antonio Spurs,West,1,0.744,0.475,0.397,0.767,3432,1836,1101.0,602,372,374,8502,468.0,2011,0
1610612747,Los Angeles Lakers,West,2,0.695,0.463,0.352,0.779,3605,1801,1073.0,602,422,372,8321,501.0,2011,0
1610612742,Dallas Mavericks,West,3,0.695,0.475,0.365,0.777,3398,1954,1145.0,557,352,303,8220,347.0,2011,1
1610612760,Oklahoma City Thunder,West,4,0.671,0.464,0.347,0.823,3507,1672,1156.0,654,487,356,8596,311.0,2011,0
1610612743,Denver Nuggets,West,5,0.61,0.476,0.388,0.765,3443,1813,1157.0,605,352,488,8811,390.0,2011,0
1610612757,Portland Trail Blazers,West,6,0.585,0.447,0.345,0.804,3226,1736,1070.0,660,358,339,7896,125.0,2011,0
1610612740,New Orleans Hornets,West,7,0.561,0.459,0.36,0.765,3292,1691,1069.0,624,359,396,7784,73.0,2011,0
1610612763,Memphis Grizzlies,West,8,0.561,0.471,0.334,0.75,3361,1691,1145.0,771,441,505,8195,192.0,2011,0
