TEAM_ID,TEAM_NAME,Conference,PlayoffRank,WinPCT,FG_PCT,FG3_PCT,FT_PCT,REB,AST,TOV,STL,BLK,BLKA,PTS,PLUS_MINUS,SEASON,CHAMPION
1610612739,Cleveland Cavaliers,East,1,0.744,0.485,0.381,0.72,3483,1835,1137.0,564,425,325,8373,535.0,2010,0
1610612753,Orlando Magic,East,2,0.72,0.47,0.375,0.724,3546,1615,1155.0,512,456,288,8426,614.0,2010,0
1610612737,Atlanta Hawks,East,3,0.646,0.468,0.36,0.759,3420,1789,980.0,592,413,359,8338,382.0,2010,0
1610612738,Boston Celtics,East,4,0.61,0.483,0.348,0.746,3165,1930,1219.0,701,402,386,8136,300.0,2010,0
1610612748,Miami Heat,East,5,0.573,0.458,0.346,0.752,3428,1548,1079.0,605,457,355,7914,187.0,2010,0
1610612749,Milwaukee Bucks,East,6,0.561,0.436,0.356,0.755,3525,1740,1085.0,580,385,421,8009,139.0,2010,0
1610612766,Charlotte Bobcats,East,7,0.537,0.453,0.346,0.751,3348,1658,1290.0,632,446,502,7813,120.0,2010,0
1610612741,Chicago Bulls,East,8,0.5,0.451,0.33,0.754,3652,1704,1175.0,531,478,438,7993,-134.0,2010,0
1610612747,Los Angeles Lakers,West,1,0.695,0.457,0.341,0.765,3635,1730,1096.0,612,400,363,8339,387.0,2010,1
1610612742,Dallas Mavericks,West,2,0.671,0.464,0.372,0.816,3420,1917,1059.0,624,449,337,8364,223.0,2010,0
1610612756,Phoenix Suns,West,3,0.659,0.492,0.412,0.77,3526,1912,1210.0,479,418,365,9039,402.0,2010,0
1610612743,Denver Nuggets,West,4,0.646,0.468,0.359,0.772,3394,1719,1136.0,683,417,438,8729,335.0,2010,0
1610612762,Utah Jazz,West,5,0.646,0.491,0.364,0.741,3460,2187,1246.0,675,400,445,8547,438.0,2010,0
1610612757,Portland Trail Blazers,West,6,0.61,0.461,0.354,0.79,3296,1674,1012.0,523,350,333,8045,271.0,2010,0
1610612759,San Antonio Spurs,West,7,0.61,0.473,0.358,0.74,3508,1829,1116.0,516,381,417,8312,417.0,2010,0
1610612760,Oklahoma City Thunder,West,8,0.61,0.462,0.34,0.805,3567,1639,1227.0,654,481,384,8322,286.0,2010,0
